0.1000, 1.0920, 2.8000
0.1000, 1.0960, 2.8000
0.1000, 1.1000, 2.8000
0.1020, 1.0480, 2.8000
0.1020, 1.0520, 2.8000
0.1020, 1.0560, 2.8400
0.1020, 1.0600, 2.9600
0.1020, 1.0640, 3.0600
0.1020, 1.0680, 3.1800
0.1020, 1.0720, 3.2800
0.1020, 1.0760, 3.3800
0.1020, 1.0800, 2.8000
0.1020, 1.0840, 2.8000
0.1020, 1.0880, 2.8000
0.1020, 1.0920, 2.8400
0.1020, 1.0960, 2.9600
0.1020, 1.1000, 3.0600
0.1040, 1.0400, 2.8000
0.1040, 1.0440, 2.8400
0.1040, 1.0480, 2.9600
0.1040, 1.0520, 2.8000
0.1040, 1.0560, 2.8400
0.1040, 1.0600, 2.9600
0.1040, 1.0640, 3.0800
0.1040, 1.0680, 2.8000
0.1040, 1.0720, 2.8000
0.1040, 1.0760, 2.8000
0.1040, 1.0800, 2.8000
0.1040, 1.0840, 2.8000
0.1040, 1.0880, 2.8400
0.1040, 1.0920, 2.9600
0.1040, 1.0960, 3.0800
0.1040, 1.1000, 3.1800
0.1060, 1.0400, 2.9800
0.1060, 1.0440, 3.0800
0.1060, 1.0480, 2.8000
0.1060, 1.0520, 2.8000
0.1060, 1.0560, 2.8000
0.1060, 1.0600, 2.8000
0.1060, 1.0640, 2.8600
0.1060, 1.0680, 2.9800
0.1060, 1.0720, 2.8000
0.1060, 1.0760, 2.8000
0.1060, 1.0800, 2.8000
0.1060, 1.0840, 2.8000
0.1060, 1.0880, 2.8600
0.1060, 1.0920, 2.9800
0.1060, 1.0960, 3.0800
0.1060, 1.1000, 3.2000
0.1080, 1.0320, 2.8000
0.1080, 1.0360, 2.8000
0.1080, 1.0400, 2.8000
0.1080, 1.0440, 2.8000
0.1080, 1.0480, 2.8000
0.1080, 1.0520, 2.8000
0.1080, 1.0560, 2.8600
0.1080, 1.0600, 2.9800
0.1080, 1.0640, 3.1000
0.1080, 1.0680, 2.8000
0.1080, 1.0720, 2.8000
0.1080, 1.0760, 2.8000
0.1080, 1.0800, 2.8000
0.1080, 1.0840, 2.8000
0.1080, 1.0880, 2.8600
0.1080, 1.0920, 2.9800
0.1080, 1.0960, 3.1000
0.1080, 1.1000, 3.2000
0.1100, 1.0280, 2.8000
0.1100, 1.0320, 2.8000
0.1100, 1.0360, 2.8000
0.1100, 1.0400, 2.8000
0.1100, 1.0440, 2.8000
0.1100, 1.0480, 2.8800
0.1100, 1.0520, 3.0000
0.1100, 1.0560, 3.1000
0.1100, 1.0600, 2.8000
0.1100, 1.0640, 2.8000
0.1100, 1.0680, 2.8000
0.1100, 1.0720, 2.8000
0.1100, 1.0760, 2.8000
0.1100, 1.0800, 2.8000
0.1100, 1.0840, 2.8000
0.1100, 1.0880, 2.8800
0.1100, 1.0920, 3.0000
0.1100, 1.0960, 3.1000
0.1100, 1.1000, 3.2200
0.1120, 1.0200, 2.8000
0.1120, 1.0240, 2.8000
0.1120, 1.0280, 2.8000
0.1120, 1.0320, 2.8000
0.1120, 1.0360, 2.8000
0.1120, 1.0400, 2.8000
0.1120, 1.0440, 2.8000
0.1120, 1.0480, 2.8000
0.1120, 1.0520, 2.8000
0.1120, 1.0560, 2.8800
0.1120, 1.0600, 3.0000
0.1120, 1.0640, 3.1200
0.1120, 1.0680, 2.8000
0.1120, 1.0720, 2.8000
0.1120, 1.0760, 2.8000
0.1120, 1.0800, 2.8000
0.1120, 1.0840, 2.8000
0.1120, 1.0880, 2.8000
0.1120, 1.0920, 2.8800
0.1120, 1.0960, 3.0000
0.1120, 1.1000, 3.1200
0.1140, 1.0080, 2.8000
0.1140, 1.0120, 2.8000
0.1140, 1.0160, 2.8000
0.1140, 1.0200, 2.8000
0.1140, 1.0240, 2.8000
0.1140, 1.0280, 2.8000
0.1140, 1.0320, 2.8000
0.1140, 1.0360, 2.8000
0.1140, 1.0400, 2.8000
0.1140, 1.0440, 2.8000
0.1140, 1.0480, 2.9000
0.1140, 1.0520, 3.0200
0.1140, 1.0560, 2.8000
0.1140, 1.0600, 2.9000
0.1140, 1.0640, 3.0200
0.1140, 1.0680, 2.8000
0.1140, 1.0720, 2.8000
0.1140, 1.0760, 2.8000
0.1140, 1.0800, 2.8000
0.1140, 1.0840, 2.8000
0.1140, 1.0880, 2.9000
0.1140, 1.0920, 3.0200
0.1140, 1.0960, 3.1200
0.1140, 1.1000, 3.2400
0.1160, 1.0080, 2.8000
0.1160, 1.0120, 2.8000
0.1160, 1.0160, 2.8000
0.1160, 1.0200, 2.9000
0.1160, 1.0240, 3.0200
0.1160, 1.0280, 2.8000
0.1160, 1.0320, 2.8000
0.1160, 1.0360, 2.8000
0.1160, 1.0400, 2.8000
0.1160, 1.0440, 2.8000
0.1160, 1.0480, 2.8000
0.1160, 1.0520, 2.9000
0.1160, 1.0560, 3.0200
0.1160, 1.0600, 2.8000
0.1160, 1.0640, 2.8000
0.1160, 1.0680, 2.8000
0.1160, 1.0720, 2.8000
0.1160, 1.0760, 2.8000
0.1160, 1.0800, 2.8000
0.1160, 1.0840, 2.8000
0.1160, 1.0880, 2.8000
0.1160, 1.0920, 2.8000
0.1160, 1.0960, 2.9000
0.1160, 1.1000, 3.0200
0.1180, 1.0080, 2.8000
0.1180, 1.0120, 2.8000
0.1180, 1.0160, 2.9200
0.1180, 1.0200, 3.0400
0.1180, 1.0240, 3.1400
0.1180, 1.0280, 2.8000
0.1180, 1.0320, 2.9200
0.1180, 1.0360, 2.8000
0.1180, 1.0400, 2.8000
0.1180, 1.0440, 2.9200
0.1180, 1.0480, 3.0400
0.1180, 1.0520, 3.1400
0.1180, 1.0560, 3.2600
0.1180, 1.0600, 2.8000
0.1180, 1.0640, 2.8000
0.1180, 1.0680, 2.8000
0.1180, 1.0720, 2.8000
0.1180, 1.0760, 2.9200
0.1180, 1.0800, 3.0400
0.1180, 1.0840, 2.8000
0.1180, 1.0880, 2.8000
0.1180, 1.0920, 2.8000
0.1180, 1.0960, 2.9200
0.1180, 1.1000, 3.0400
0.1200, 0.9960, 2.8000
0.1200, 1.0000, 2.8000
0.1200, 1.0040, 2.8000
0.1200, 1.0080, 2.8000
0.1200, 1.0120, 2.9200
0.1200, 1.0160, 3.0400
0.1200, 1.0200, 2.8000
0.1200, 1.0240, 2.8000
0.1200, 1.0280, 2.8000
0.1200, 1.0320, 2.8000
0.1200, 1.0360, 2.8000
0.1200, 1.0400, 2.8000
0.1200, 1.0440, 2.8000
0.1200, 1.0480, 2.8000
0.1200, 1.0520, 2.8000
0.1200, 1.0560, 2.9200
0.1200, 1.0600, 3.0400
0.1200, 1.0640, 2.8000
0.1200, 1.0680, 2.8000
0.1200, 1.0720, 2.8000
0.1200, 1.0760, 2.9200
0.1200, 1.0800, 3.0400
0.1200, 1.0840, 2.8000
0.1200, 1.0880, 2.8000
0.1200, 1.0920, 2.8000
0.1200, 1.0960, 2.9200
0.1200, 1.1000, 3.0400
0.1220, 0.9960, 2.8000
0.1220, 1.0000, 2.8000
0.1220, 1.0040, 2.8200
0.1220, 1.0080, 2.9400
0.1220, 1.0120, 3.0600
0.1220, 1.0160, 3.1600
0.1220, 1.0200, 3.2800
0.1220, 1.0240, 3.3800
0.1220, 1.0280, 2.8000
0.1220, 1.0320, 2.8000
0.1220, 1.0360, 2.8000
0.1220, 1.0400, 2.8200
0.1220, 1.0440, 2.9400
0.1220, 1.0480, 3.0600
0.1220, 1.0520, 2.8000
0.1220, 1.0560, 2.8000
0.1220, 1.0600, 2.8000
0.1220, 1.0640, 2.8000
0.1220, 1.0680, 2.8200
0.1220, 1.0720, 2.9400
0.1220, 1.0760, 3.0600
0.1220, 1.0800, 3.1800
0.1220, 1.0840, 2.8000
0.1220, 1.0880, 2.8200
0.1220, 1.0920, 2.9400
0.1220, 1.0960, 3.0600
0.1220, 1.1000, 3.1800
0.1240, 0.9920, 2.8200
0.1240, 0.9960, 2.9400
0.1240, 1.0000, 3.0600
0.1240, 1.0040, 2.8200
0.1240, 1.0080, 2.9400
0.1240, 1.0120, 3.0600
0.1240, 1.0160, 3.1800
0.1240, 1.0200, 2.8000
0.1240, 1.0240, 2.8000
0.1240, 1.0280, 2.8200
0.1240, 1.0320, 2.9400
0.1240, 1.0360, 2.8200
0.1240, 1.0400, 2.9400
0.1240, 1.0440, 3.0600
0.1240, 1.0480, 3.1800
0.1240, 1.0520, 3.3000
0.1240, 1.0560, 3.4000
0.1240, 1.0600, 3.5000
0.1240, 1.0640, 2.8000
0.1240, 1.0680, 2.8200
0.1240, 1.0720, 2.9400
0.1240, 1.0760, 3.0600
0.1240, 1.0800, 3.1800
0.1240, 1.0840, 2.8000
0.1240, 1.0880, 2.8200
0.1240, 1.0920, 2.9400
0.1240, 1.0960, 3.0600
0.1240, 1.1000, 3.1800
0.1260, 0.9840, 2.8200
0.1260, 0.9880, 2.9600
0.1260, 0.9920, 3.0800
0.1260, 0.9960, 3.1800
0.1260, 1.0000, 2.8000
0.1260, 1.0040, 2.8000
0.1260, 1.0080, 2.8000
0.1260, 1.0120, 2.8400
0.1260, 1.0160, 2.9600
0.1260, 1.0200, 3.0800
0.1260, 1.0240, 2.8000
0.1260, 1.0280, 2.8000
0.1260, 1.0320, 2.8000
0.1260, 1.0360, 2.8400
0.1260, 1.0400, 2.9600
0.1260, 1.0440, 3.0800
0.1260, 1.0480, 3.2000
0.1260, 1.0520, 3.3000
0.1260, 1.0560, 3.4200
0.1260, 1.0600, 3.4200
0.1260, 1.0640, 2.8000
0.1260, 1.0680, 2.8400
0.1260, 1.0720, 2.9600
0.1260, 1.0760, 3.0800
0.1260, 1.0800, 3.2000
0.1260, 1.0840, 2.8000
0.1260, 1.0880, 2.8400
0.1260, 1.0920, 2.9600
0.1260, 1.0960, 3.0800
0.1260, 1.1000, 3.2000
0.1280, 0.9800, 2.8000
0.1280, 0.9840, 2.8000
0.1280, 0.9880, 2.8000
0.1280, 0.9920, 2.8000
0.1280, 0.9960, 2.8000
0.1280, 1.0000, 2.8000
0.1280, 1.0040, 2.8400
0.1280, 1.0080, 2.9600
0.1280, 1.0120, 3.0800
0.1280, 1.0160, 3.2000
0.1280, 1.0200, 2.8000
0.1280, 1.0240, 2.8000
0.1280, 1.0280, 2.8000
0.1280, 1.0320, 2.8000
0.1280, 1.0360, 2.8400
0.1280, 1.0400, 2.9600
0.1280, 1.0440, 3.0800
0.1280, 1.0480, 3.2000
0.1280, 1.0520, 3.3200
0.1280, 1.0560, 3.4200
0.1280, 1.0600, 3.4200
0.1280, 1.0640, 2.8000
0.1280, 1.0680, 2.8400
0.1280, 1.0720, 2.9600
0.1280, 1.0760, 3.0800
0.1280, 1.0800, 3.2000
0.1280, 1.0840, 3.3200
0.1280, 1.0880, 3.4200
0.1280, 1.0920, 3.4200
0.1280, 1.0960, 3.4200
0.1280, 1.1000, 3.3200
0.1300, 0.9720, 2.8000
0.1300, 0.9760, 2.8000
0.1300, 0.9800, 2.8000
0.1300, 0.9840, 2.8000
0.1300, 0.9880, 2.8000
0.1300, 0.9920, 2.8000
0.1300, 0.9960, 2.8000
0.1300, 1.0000, 2.8600
0.1300, 1.0040, 2.9800
0.1300, 1.0080, 3.1000
0.1300, 1.0120, 2.8000
0.1300, 1.0160, 2.8000
0.1300, 1.0200, 2.8000
0.1300, 1.0240, 2.8000
0.1300, 1.0280, 2.8000
0.1300, 1.0320, 2.8000
0.1300, 1.0360, 2.8000
0.1300, 1.0400, 2.8600
0.1300, 1.0440, 2.9800
0.1300, 1.0480, 3.1000
0.1300, 1.0520, 3.2200
0.1300, 1.0560, 3.3200
0.1300, 1.0600, 2.8000
0.1300, 1.0640, 2.8000
0.1300, 1.0680, 2.8600
0.1300, 1.0720, 2.9800
0.1300, 1.0760, 3.1000
0.1300, 1.0800, 3.2200
0.1300, 1.0840, 3.3200
0.1300, 1.0880, 3.4400
0.1300, 1.0920, 3.4400
0.1300, 1.0960, 3.4400
0.1300, 1.1000, 3.4400
0.1320, 0.9600, 2.8000
0.1320, 0.9640, 2.8000
0.1320, 0.9680, 2.8000
0.1320, 0.9720, 2.8000
0.1320, 0.9760, 2.8000
0.1320, 0.9800, 2.8000
0.1320, 0.9840, 2.8000
0.1320, 0.9880, 2.8000
0.1320, 0.9920, 2.8000
0.1320, 0.9960, 2.8000
0.1320, 1.0000, 2.8000
0.1320, 1.0040, 2.8000
0.1320, 1.0080, 2.8600
0.1320, 1.0120, 2.9800
0.1320, 1.0160, 3.1000
0.1320, 1.0200, 2.8000
0.1320, 1.0240, 2.8000
0.1320, 1.0280, 2.8000
0.1320, 1.0320, 2.8000
0.1320, 1.0360, 2.8600
0.1320, 1.0400, 3.1000
0.1320, 1.0440, 3.2200
0.1320, 1.0480, 3.3400
0.1320, 1.0520, 3.4400
0.1320, 1.0560, 3.4400
0.1320, 1.0600, 3.4400
0.1320, 1.0640, 3.4400
0.1320, 1.0680, 3.4400
0.1320, 1.0720, 3.4400
0.1320, 1.0760, 3.4400
0.1320, 1.0800, 3.4400
0.1320, 1.0840, 3.4400
0.1320, 1.0880, 3.4400
0.1320, 1.0920, 3.4400
0.1340, 0.9600, 2.8000
0.1340, 0.9640, 2.8000
0.1340, 0.9680, 2.8000
0.1340, 0.9720, 2.8800
0.1340, 0.9760, 3.0000
0.1340, 0.9800, 2.8000
0.1340, 0.9840, 2.8000
0.1340, 0.9880, 2.8000
0.1340, 0.9920, 2.8000
0.1340, 0.9960, 2.8000
0.1340, 1.0000, 2.8800
0.1340, 1.0040, 3.0000
0.1340, 1.0080, 2.8000
0.1340, 1.0120, 2.8800
0.1340, 1.0160, 3.0000
0.1340, 1.0200, 2.8000
0.1340, 1.0240, 2.8000
0.1340, 1.0280, 2.8000
0.1340, 1.0320, 2.8800
0.1340, 1.0360, 2.8800
0.1340, 1.0400, 3.0000
0.1340, 1.0440, 3.1200
0.1340, 1.0480, 3.2400
0.1340, 1.0520, 3.3600
0.1340, 1.0560, 3.4600
0.1340, 1.0600, 3.4600
0.1340, 1.0640, 3.4600
0.1340, 1.0680, 3.4600
0.1340, 1.0720, 3.4600
0.1340, 1.0760, 3.4600
0.1340, 1.0800, 3.4600
0.1340, 1.0840, 3.4600
0.1340, 1.0880, 3.4600
0.1340, 1.0920, 3.4600
0.1360, 0.9600, 2.8000
0.1360, 0.9640, 2.8000
0.1360, 0.9680, 2.8800
0.1360, 0.9720, 3.0000
0.1360, 0.9760, 3.1200
0.1360, 0.9800, 2.8000
0.1360, 0.9840, 2.8800
0.1360, 0.9880, 3.0000
0.1360, 0.9920, 2.8000
0.1360, 0.9960, 2.8000
0.1360, 1.0000, 2.8000
0.1360, 1.0040, 2.8800
0.1360, 1.0080, 3.0000
0.1360, 1.0120, 2.8000
0.1360, 1.0160, 2.8000
0.1360, 1.0200, 2.8000
0.1360, 1.0240, 2.8000
0.1360, 1.0280, 2.8000
0.1360, 1.0320, 2.8000
0.1360, 1.0360, 2.8800
0.1360, 1.0400, 3.1400
0.1360, 1.0440, 3.3600
0.1360, 1.0480, 3.4800
0.1360, 1.0520, 3.4800
0.1360, 1.0560, 3.4800
0.1360, 1.0600, 3.4800
0.1360, 1.0640, 3.4800
0.1360, 1.0680, 3.4800
0.1360, 1.0720, 3.4800
0.1360, 1.0760, 3.4800
0.1360, 1.0800, 3.4800
0.1360, 1.0840, 3.4800
0.1360, 1.0880, 3.4800
0.1380, 0.9480, 2.8000
0.1380, 0.9520, 2.8000
0.1380, 0.9560, 2.8000
0.1380, 0.9600, 2.8000
0.1380, 0.9640, 2.9000
0.1380, 0.9680, 3.0200
0.1380, 0.9720, 2.8000
0.1380, 0.9760, 2.8000
0.1380, 0.9800, 2.8000
0.1380, 0.9840, 2.8000
0.1380, 0.9880, 2.8000
0.1380, 0.9920, 2.8000
0.1380, 0.9960, 2.9000
0.1380, 1.0000, 3.0200
0.1380, 1.0040, 3.1400
0.1380, 1.0080, 3.2600
0.1380, 1.0120, 2.8000
0.1380, 1.0160, 2.8000
0.1380, 1.0200, 2.8000
0.1380, 1.0240, 2.8000
0.1380, 1.0280, 2.9000
0.1380, 1.0320, 3.0200
0.1380, 1.0360, 2.9000
0.1380, 1.0400, 3.1400
0.1380, 1.0440, 3.3800
0.1380, 1.0480, 3.4800
0.1380, 1.0520, 3.4800
0.1380, 1.0560, 3.4800
0.1380, 1.0600, 3.4800
0.1380, 1.0640, 3.4800
0.1380, 1.0680, 3.4800
0.1380, 1.0720, 3.4800
0.1380, 1.0760, 3.4800
0.1380, 1.0800, 3.4800
0.1380, 1.0840, 3.4800
0.1400, 0.9480, 2.8000
0.1400, 0.9520, 2.8000
0.1400, 0.9560, 2.8000
0.1400, 0.9600, 2.9000
0.1400, 0.9640, 3.0200
0.1400, 0.9680, 3.1600
0.1400, 0.9720, 3.2600
0.1400, 0.9760, 3.3800
0.1400, 0.9800, 2.8000
0.1400, 0.9840, 2.8000
0.1400, 0.9880, 2.8000
0.1400, 0.9920, 2.8000
0.1400, 0.9960, 2.8000
0.1400, 1.0000, 2.8000
0.1400, 1.0040, 2.8000
0.1400, 1.0080, 2.9000
0.1400, 1.0120, 3.0400
0.1400, 1.0160, 2.8000
0.1400, 1.0200, 2.8000
0.1400, 1.0240, 2.8000
0.1400, 1.0280, 2.9000
0.1400, 1.0320, 3.0400
0.1400, 1.0360, 2.9000
0.1400, 1.0400, 3.1600
0.1400, 1.0440, 3.3800
0.1400, 1.0480, 3.5000
0.1400, 1.0520, 3.5000
0.1400, 1.0560, 3.5000
0.1400, 1.0600, 3.5000
0.1400, 1.0640, 3.5000
0.1400, 1.0680, 3.5000
0.1400, 1.0720, 3.5000
0.1400, 1.0760, 3.5000
0.1400, 1.0800, 3.5000
0.1420, 0.9440, 2.8000
0.1420, 0.9480, 2.9200
0.1420, 0.9520, 3.0400
0.1420, 0.9560, 2.8000
0.1420, 0.9600, 2.9200
0.1420, 0.9640, 3.0400
0.1420, 0.9680, 3.1600
0.1420, 0.9720, 2.8000
0.1420, 0.9760, 2.8000
0.1420, 0.9800, 2.8000
0.1420, 0.9840, 2.9200
0.1420, 0.9880, 3.0400
0.1420, 0.9920, 2.8000
0.1420, 0.9960, 2.9200
0.1420, 1.0000, 3.0400
0.1420, 1.0040, 2.8000
0.1420, 1.0080, 2.8000
0.1420, 1.0120, 2.8000
0.1420, 1.0160, 2.8000
0.1420, 1.0200, 2.8000
0.1420, 1.0240, 2.9200
0.1420, 1.0280, 3.0400
0.1420, 1.0320, 3.1600
0.1420, 1.0360, 2.9200
0.1420, 1.0400, 3.1600
0.1420, 1.0440, 3.4000
0.1420, 1.0480, 3.4000
0.1420, 1.0520, 3.4000
0.1420, 1.0560, 3.4000
0.1420, 1.0600, 3.4000
0.1420, 1.0640, 3.4000
0.1420, 1.0680, 3.4000
0.1420, 1.0720, 3.4000
0.1420, 1.0760, 3.4000
0.1440, 0.9360, 2.9200
0.1440, 0.9400, 3.0600
0.1440, 0.9440, 3.1800
0.1440, 0.9480, 3.3000
0.1440, 0.9520, 2.8000
0.1440, 0.9560, 2.8000
0.1440, 0.9600, 2.8000
0.1440, 0.9640, 2.8000
0.1440, 0.9680, 2.9200
0.1440, 0.9720, 3.0600
0.1440, 0.9760, 2.8000
0.1440, 0.9800, 2.8000
0.1440, 0.9840, 2.8000
0.1440, 0.9880, 2.8000
0.1440, 0.9920, 2.9200
0.1440, 0.9960, 3.0600
0.1440, 1.0000, 3.1800
0.1440, 1.0040, 3.3000
0.1440, 1.0080, 3.4200
0.1440, 1.0120, 3.4200
0.1440, 1.0160, 2.8000
0.1440, 1.0200, 2.8000
0.1440, 1.0240, 2.9200
0.1440, 1.0280, 3.0600
0.1440, 1.0320, 3.1800
0.1440, 1.0360, 2.9200
0.1440, 1.0400, 3.1800
0.1440, 1.0440, 3.4200
0.1440, 1.0480, 3.4200
0.1440, 1.0520, 3.4200
0.1440, 1.0560, 3.4200
0.1440, 1.0600, 3.4200
0.1440, 1.0640, 3.4200
0.1440, 1.0680, 3.4200
0.1460, 0.9320, 2.8000
0.1460, 0.9360, 2.9400
0.1460, 0.9400, 3.0600
0.1460, 0.9440, 2.8000
0.1460, 0.9480, 2.8000
0.1460, 0.9520, 2.8000
0.1460, 0.9560, 2.8000
0.1460, 0.9600, 2.9400
0.1460, 0.9640, 3.0600
0.1460, 0.9680, 3.1800
0.1460, 0.9720, 2.8000
0.1460, 0.9760, 2.8000
0.1460, 0.9800, 2.8000
0.1460, 0.9840, 2.8000
0.1460, 0.9880, 2.8000
0.1460, 0.9920, 2.9400
0.1460, 0.9960, 3.0600
0.1460, 1.0000, 3.2000
0.1460, 1.0040, 3.3000
0.1460, 1.0080, 3.4200
0.1460, 1.0120, 3.4200
0.1460, 1.0160, 2.8000
0.1460, 1.0200, 2.8000
0.1460, 1.0240, 2.9400
0.1460, 1.0280, 3.0600
0.1460, 1.0320, 3.2000
0.1460, 1.0360, 2.9400
0.1460, 1.0400, 3.2000
0.1460, 1.0440, 3.4200
0.1460, 1.0480, 3.4200
0.1460, 1.0520, 3.4200
0.1460, 1.0560, 3.4200
0.1480, 0.9280, 2.8000
0.1480, 0.9320, 2.8000
0.1480, 0.9360, 2.9400
0.1480, 0.9400, 3.2000
0.1480, 0.9440, 3.3200
0.1480, 0.9480, 2.8000
0.1480, 0.9520, 2.8200
0.1480, 0.9560, 2.9400
0.1480, 0.9600, 3.0800
0.1480, 0.9640, 3.2000
0.1480, 0.9680, 2.8000
0.1480, 0.9720, 2.8000
0.1480, 0.9760, 2.8000
0.1480, 0.9800, 2.8000
0.1480, 0.9840, 2.8000
0.1480, 0.9880, 2.8200
0.1480, 0.9920, 2.9400
0.1480, 0.9960, 3.0800
0.1480, 1.0000, 3.2000
0.1480, 1.0040, 3.3200
0.1480, 1.0080, 3.4400
0.1480, 1.0120, 3.4400
0.1480, 1.0160, 2.8000
0.1480, 1.0200, 2.8200
0.1480, 1.0240, 2.9600
0.1480, 1.0280, 3.0800
0.1480, 1.0320, 3.2000
0.1480, 1.0360, 3.3200
0.1480, 1.0400, 3.2000
0.1480, 1.0440, 3.4400
0.1480, 1.0480, 3.4400
0.1500, 0.9160, 2.8000
0.1500, 0.9200, 2.8000
0.1500, 0.9240, 2.8000
0.1500, 0.9280, 2.8200
0.1500, 0.9320, 2.9600
0.1500, 0.9360, 2.9600
0.1500, 0.9400, 3.2200
0.1500, 0.9440, 3.4400
0.1500, 0.9480, 2.8000
0.1500, 0.9520, 2.8000
0.1500, 0.9560, 2.8000
0.1500, 0.9600, 2.8200
0.1500, 0.9640, 2.9600
0.1500, 0.9680, 3.0800
0.1500, 0.9720, 3.2200
0.1500, 0.9760, 2.8000
0.1500, 0.9800, 2.8000
0.1500, 0.9840, 2.8000
0.1500, 0.9880, 2.8000
0.1500, 0.9920, 2.8200
0.1500, 0.9960, 2.9600
0.1500, 1.0000, 3.1000
0.1500, 1.0040, 3.2200
0.1500, 1.0080, 3.3400
0.1500, 1.0120, 3.4600
0.1500, 1.0160, 2.8000
0.1500, 1.0200, 2.8200
0.1500, 1.0240, 2.9600
0.1500, 1.0280, 3.1000
0.1500, 1.0320, 3.2200
0.1500, 1.0360, 3.3400
0.1500, 1.0400, 3.4600
0.1520, 0.9160, 2.8000
0.1520, 0.9200, 2.8000
0.1520, 0.9240, 2.8400
0.1520, 0.9280, 2.9600
0.1520, 0.9320, 3.1000
0.1520, 0.9360, 2.9600
0.1520, 0.9400, 3.2200
0.1520, 0.9440, 2.8000
0.1520, 0.9480, 2.8000
0.1520, 0.9520, 2.8400
0.1520, 0.9560, 2.9600
0.1520, 0.9600, 3.1000
0.1520, 0.9640, 2.8400
0.1520, 0.9680, 2.9800
0.1520, 0.9720, 3.1000
0.1520, 0.9760, 2.8000
0.1520, 0.9800, 2.8000
0.1520, 0.9840, 2.8400
0.1520, 0.9880, 2.9800
0.1520, 0.9920, 3.1000
0.1520, 0.9960, 3.2200
0.1520, 1.0000, 3.3400
0.1520, 1.0040, 3.4600
0.1520, 1.0080, 3.4600
0.1520, 1.0120, 3.4600
0.1520, 1.0160, 3.4600
0.1520, 1.0200, 3.4600
0.1520, 1.0240, 3.4600
0.1520, 1.0280, 3.4600
0.1520, 1.0320, 3.4600
0.1520, 1.0360, 3.4600
0.1540, 0.9160, 2.8000
0.1540, 0.9200, 2.8400
0.1540, 0.9240, 2.9800
0.1540, 0.9280, 3.1200
0.1540, 0.9320, 3.2400
0.1540, 0.9360, 2.9800
0.1540, 0.9400, 3.1200
0.1540, 0.9440, 3.2400
0.1540, 0.9480, 2.8000
0.1540, 0.9520, 2.8000
0.1540, 0.9560, 2.8400
0.1540, 0.9600, 2.9800
0.1540, 0.9640, 3.1200
0.1540, 0.9680, 2.8000
0.1540, 0.9720, 2.8000
0.1540, 0.9760, 2.8000
0.1540, 0.9800, 2.8000
0.1540, 0.9840, 2.8000
0.1540, 0.9880, 2.8400
0.1540, 0.9920, 2.9800
0.1540, 0.9960, 3.1200
0.1540, 1.0000, 3.2400
0.1540, 1.0040, 3.3600
0.1540, 1.0080, 3.4800
0.1540, 1.0120, 3.4800
0.1540, 1.0160, 3.4800
0.1540, 1.0200, 3.4800
0.1540, 1.0240, 3.4800
0.1540, 1.0280, 3.4800
0.1560, 0.9040, 2.8000
0.1560, 0.9080, 2.8000
0.1560, 0.9120, 2.8000
0.1560, 0.9160, 2.8000
